id,titulo,lugar,data,reclamacao_base,interacoes,rating,again,status
211958663,Um ano sem retorno do suporte,Santo André - SP,"time.struct_time(tm_year=2025, tm_mon=3, tm_mday=12, tm_hour=9, tm_min=55, tm_sec=0, tm_wday=2, tm_yday=71, tm_isdst=-1)","Estou desde abril de 2024 tentando cancelar meu cadastro na cart.
Usei o adesivo CART que ganhei na FIAT no passado, o carro foi vendido e cancelei a tag. Em março/2024 pedi uma tag ITAU conect car, paguei por ela e coloquei crédito inicialmente, quando o adesivo chegou tive problema de cadastro por conflito com o CART que usei anteriormente, em contato com o conect car me informaram que eu tinha que resolver e pedir o cancelamento de cadastro direto na CART porque é da parte deles que estão me causando problemas no CONECT CAR. Estou desde abril 2024 sem retorno do suporte que o unico contato que tem é por e-mail.
Recebo cobrança de boletos no meu DDA, ontem 11/03 fizeram uma compra de R$50 para crédito no adesivo. NÃO SEI MAIS O QUE FAZER. PRECISO DE AJUDA !!! NUNCA MAIS QUERO USAR ESSE ADESIVO, SÓ QUERO QUE PAREM DE ME COBRAR E CANCELEM MEU CADASTRO DE UMA VEZ.","['Resposta da empresa\n17/03/2025 às 16:28\nOlá bruna, tudo bem?\n\nProtocolo de Atendimento: 14662221\n\nConforme atendimento prestado, nossas áreas internas foram acionadas para que pudéssemos entender e nos posicionar diante do ocorrido.\n\nConforme análise em sistema, o cancelamento da placa FPD-9G86 e Tag Cart n 3657357801 foi em 13/03/2024. Porém, havia outra placa GBT-8B92 e Tag Cart n 6501255171, que teve utilizações, e foi inativada somente em 11/03/2025, com a migração para a Conectcar. Como havia saldo em aberto, no momento da migração, que gerou a recarga, esse valor de R$34,95 já foi abatido.\n\nPermanecemos à disposição, sempre que necessário, em todos os canais de atendimento para demais dúvidas/solicitações.\n\nAtenciosamente,\n\nHeitor Randler\nCentral de Serviços ao Cliente CART\nE-mail: cart@latam.stellantis.com', 'Consideração final do consumidor\n17/03/2025 às 16:38\nNão tive utilização porque nunca consegui usar o adesivo.\nDe qualquer forma não quero mais discutir, só quero me desvincular dessa empresa para sempre.\nResolveram me responder após mais de um ano, só quando coloquei a reclamação no Reclame Aqui.']",1,False,Resolvido
209837587,Impossível cancelar minha conta no Cart! Atendimento ineficaz.,Rio de Janeiro - RJ,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=13, tm_hour=11, tm_min=47, tm_sec=0, tm_wday=3, tm_yday=44, tm_isdst=-1)","Estou tentando, sem sucesso, cancelar minha conta no aplicativo Cart. O problema começou quando tentei recuperar minha senha e recebi um erro. Desde então, tentei contato pelo chat do aplicativo, mas não obtenho resposta. Ou não funciona ou sou ignorado e o chat é encerrado por falta de interação.

Também enviei e-mails, mas, apesar de informarem um prazo de resposta de 48h, esse prazo não é cumprido. A única vez que tive retorno foi com perguntas que já respondi, e depois disso fui simplesmente ignorado.

Hoje, consegui um contato pelo chat do app e sigo sem solução. Me pediram mais 48 horas para um resposta, não uma solução. Não posso ficar preso a um serviço que não quero mais usar, especialmente sem qualquer suporte ao cliente.

Exijo o cancelamento imediato da minha conta e uma solução definitiva para esse descaso!","['Resposta da empresa\n18/02/2025 às 16:38\nOlá Carlos, tudo bem?\n\nProtocolo de Atendimento: 14542178\n\nConforme atendimento prestado, nossas áreas internas foram acionadas para que pudéssemos entender e nos posicionar diante do ocorrido.\n\nO cancelamento junto à Cart foi concluído. O valor do saldo de R$ 62,27 foi devolvido na conta corrente informada. Por gentileza, solicitamos que verifique em seu extrato.\n\nSabendo da importância dos feedbacks de nossos clientes, seu relato será usado no estudo de melhoria de nossos serviços e aplicativos para que possamos sempre evoluir, por isso agrademos pela sua participação em nosso crescimento.\n\nPermanecemos à disposição, sempre que necessário, em todos os canais de atendimento para demais dúvidas/solicitações.\n\nAtenciosamente,\n\nHeitor Randler\nCentral de Serviços ao Cliente CART\nE-mail: cart@latam.stellantis.com', 'Consideração final do consumidor\n25/02/2025 às 10:16\nA solicitação principal, que era o desvinculo do ConnectCar com o Cart foi realizado de forma rápida e o valor ressarcido. No entanto, essa solicitação somente ocorre após ter perdido a paciência com um tentativa em vão de retomar o acesso ao app. Esta foi o primeiro pedido a ser aberto com o suporte e continua sem solução. Isso me fez tomar uma decisão de deixar pra trás qualquer relacionamento com o app no futuro.']",10,False,Resolvido
209793083,Sem Resposta,Piracicaba - SP,"time.struct_time(tm_year=2025, tm_mon=2, tm_mday=12, tm_hour=20, tm_min=50, tm_sec=0, tm_wday=2, tm_yday=43, tm_isdst=-1)","Mandei um email com todos os dados solicitados para o Cancelamento do plano antigo Conectcar, pois pelo aplicativo, que era para ter essa opção, não tem.
Aora ficam me cobrando mensalidade de uma coisa não uso mais, já que migrei para o Sem Parar pela própria Cart, e mando os documentos e informações solicitadas por email e ninguém faz nada.
O PROTOCOLO é o 14489972
Obrigado!","['Resposta da empresa\n18/02/2025 às 16:40\nOlá Marcello, tudo bem?\n\nProtocolo de Atendimento: 14542150\n\nConforme atendimento prestado, nossas áreas internas foram acionadas para que pudéssemos entender e nos posicionar diante do ocorrido.\n\nO cancelamento foi concluído em 21/01/2025.\n\nA mensalidade é gerada até a data de inativação. Neste caso, a cobrança é devida.\n\nO valor do saldo de R$49,70 foi devolvido na conta corrente informada. Por gentileza, solicitar ao cliente para verificar em seu extrato.\n\nSabendo da importância dos feedbacks de nossos clientes, seu relato será usado no estudo de melhoria de nossos serviços e aplicativos para que possamos sempre evoluir, por isso agrademos pela sua participação em nosso crescimento.\n\nPermanecemos à disposição, sempre que necessário, em todos os canais de atendimento para demais dúvidas/solicitações.\n\nAtenciosamente,\n\nHeitor Randler\nCentral de Serviços ao Cliente CART\nE-mail: cart@latam.stellantis.com', 'Consideração final do consumidor\n19/02/2025 às 08:39\nO atendimento da empresa quando feito pelo RA é ótimo, já pelos canais normais é péssimo, nunca se resolve nada. Obrigado.']",6,False,Resolvido
208242841,Não consigo cancelar meu plano e adesivo da Conect Car.,Bragança Paulista - SP,"time.struct_time(tm_year=2025, tm_mon=1, tm_mday=26, tm_hour=10, tm_min=0, tm_sec=0, tm_wday=6, tm_yday=26, tm_isdst=-1)","Desde o dia 15 de janeiro estou tentando contato com esta empresa por e-mail e via chat sem resultado, eles cancelaram a parceria com a Conect Car e preciso cancelar o adesivo e o plano que tenho com eles, pois fiz com outro fornecedor e não consigo ativar a nova TAG, já fui barrado em pedágio pois sem aviso prévio a CART cancelou o adesivo e emitiu outro que não recebi.","['Resposta da empresa\n06/02/2025 às 16:13\nOlá LUIS, tudo bem?\n\nProtocolo de Atendimento: 14474002\n\nConforme atendimento prestado, nossas áreas internas foram acionadas para que pudéssemos entender e nos posicionar diante do ocorrido.\n\nConforme análise em sistema, as adesões da Cart estão canceladas. As placas SST-7J38 e BZF-6A37 estão liberadas para nova ativação.\n\nNão há valor a ser devolvido. Sem pendências.\n\nPermanecemos à disposição, sempre que necessário, em todos os canais de atendimento para demais dúvidas/solicitações.\n\nAtenciosamente,\n\nHeitor Randler\nCentral de Serviços ao Cliente CART\nE-mail: cart@latam.stellantis.com', 'Consideração final do consumidor\n07/02/2025 às 11:03\nQuem resolveu meu problema na realidade foi a ConcectCar, sem interferência deles não conseguiria.']",0,False,Resolvido
207530021,Dificuldade para cancelamento - protocolo *******,São Paulo - SP,"time.struct_time(tm_year=2025, tm_mon=1, tm_mday=17, tm_hour=15, tm_min=10, tm_sec=0, tm_wday=4, tm_yday=17, tm_isdst=-1)","Quero cancelar todos os serviços do aplicativo CART bem como os adesivos da ConectCar.

Não há forma de cancelar o CART pelo próprio aplicativo.
Conseguir cancelar os adesivos apenas.

Entrei em contato pelo Chat e peguei com a operadora Victoria o protocolo *******

Me parece que o intuito original é dificultar o cancelamento mesmo, e reter o saldo por mais tempo possível, parabéns para vocês, que estratégia bizarra.

Aliás, o saldo não aparece no aplicativo e obrigar a reter ao menos um cartão de crédito no aplicativo é no mínimo suspeito.

Já enviei e-mail para ******* e ainda não obtive resposta.","['Resposta da empresa\n27/01/2025 às 15:48\nOlá Marcelo , tudo bem?\n\nProtocolo de Atendimento: 14448023\n\nConforme atendimento prestado, nossas áreas internas foram acionadas para que pudéssemos entender e nos posicionar diante do ocorrido.\n\nO cancelamento junto à Cart foi processado e concluído.\n\nO reembolso do valor de saldo foi realizado na conta corrente informada no dia 24/01. Por gentileza, solicitamos que verifique em seu extrato.\n\nSabendo da importância dos feedbacks de nossos clientes, seu relato será usado no estudo de melhoria de nossos serviços e aplicativos para que possamos sempre evoluir, por isso agrademos pela sua participação em nosso crescimento.\n\nPermanecemos à disposição, sempre que necessário, em todos os canais de atendimento para demais dúvidas/solicitações.\n\nAtenciosamente,\n\nHeitor Randler\nCentral de Serviços ao Cliente CART\nE-mail: cart@latam.stellantis.com', 'Consideração final do consumidor\n03/02/2025 às 09:27\nEssa dificuldade para o cancelamento deveria ser fiscalizado pelo poder público, isso prejudica o consumidor e garante a empresa impunidade']",6,False,Resolvido
206483361,Péssima empresa,Indaiatuba - SP,"time.struct_time(tm_year=2025, tm_mon=1, tm_mday=6, tm_hour=17, tm_min=27, tm_sec=0, tm_wday=0, tm_yday=6, tm_isdst=-1)","Ganhei a tag ao adquirir um Jeep na concessionária. O anúncio dizia ter isenção da anuidade da ConectCar, pelo parceiro CART.
Baixei o aplicativo e segui todos os procedimentos para fazer o cadastro. Achei que estivesse tudo ok, porém, ao passar pelos pedágios, as cancelas não abriam automaticamente, sendo abertas de forma manual.
Estou tentando entrar em contato com a empresa desde o dia 16/12/2024, pois passei por diversos pedágios que não aparecem no extrato e não sei se tomei alguma multa por conta disso.
Mandei diversos emails que nunca foram efetivamente respondidos (apenas uma resposta padrão, dizendo que as tratativas acontecem a cada 48 horas úteis).
O chat do aplicativo também não funciona, porque quando tentamos resolver alguma coisa eles falam que se deve mandar email.
Não existe nenhum telefone para entrar em contato para conversar com alguma pessoa responsável.
Enfim, péssima empresa, péssimo atendimento.","['Resposta da empresa\n13/02/2025 às 16:20\nOlá Andreza, tudo bem?\n\nProtocolo de Atendimento: 14409563\n\nConforme atendimento prestado, nossas áreas internas foram acionadas para que pudéssemos entender e nos posicionar diante do ocorrido.\n\nFoi verificado em sistema, a tag foi cancelada em 20/12/2024 e não há como o conveniado lançar as passagens. Neste caso, orientamos entre em contato com a Concessionária dos pedágios para verificar e acerto dos valores.\n\n\nPermanecemos à disposição, sempre que necessário, em todos os canais de atendimento para demais dúvidas/solicitações.\n\nAtenciosamente,\n\nHeitor Randler\nCentral de Serviços ao Cliente CART\nE-mail: cart@latam.stellantis.com', 'Consideração final do consumidor\n13/02/2025 às 22:22\nA empresa não tem nenhuma capacidade de gestão e resolução de problemas.']",0,False,Não resolvido
205440729,Aplicativo Cart não abre,São Paulo - SP,"time.struct_time(tm_year=2024, tm_mon=12, tm_mday=23, tm_hour=10, tm_min=24, tm_sec=0, tm_wday=0, tm_yday=358, tm_isdst=-1)","Há cerca de 5 dias que desde então o aplicativo não abre, ele dá erro. Já reinstalei e nada. Preciso usar os meus créditos da Fiat","['Resposta da empresa\n07/01/2025 às 15:55\nOlá Heloisa, tudo bem?\n\nProtocolo de Atendimento: 14331200\n\nConforme atendimento prestado, nossas áreas internas foram acionadas para que pudéssemos entender e nos posicionar diante do ocorrido.\n\n\nO erro foi verificado pelo nosso analista e corrigido e já pode acessar o aplicativo e utilizar suas funções.\n\nFoi verificado que você já conseguiu acessar o app e realizou um abastecimento no dia 24/12 as 14:28.\n\nSabendo da importância dos feedbacks de nossos clientes, seu relato será usado no estudo de melhoria de nossos serviços e aplicativos para que possamos sempre evoluir, por isso agrademos pela sua participação em nosso crescimento.\n\nPermanecemos à disposição, sempre que necessário, em todos os canais de atendimento para demais dúvidas/solicitações.\n\nAtenciosamente,\n\nHeitor Randler\nCentral de Serviços ao Cliente CART\nE-mail: cart@latam.stellantis.com', 'Consideração final do consumidor\n07/01/2025 às 22:55\nForam rápidos em resolver o problema e na informação prestada']",8,True,Resolvido
205322365,App Cart parou de funcionar,Porto Alegre - RS,"time.struct_time(tm_year=2024, tm_mon=12, tm_mday=21, tm_hour=9, tm_min=46, tm_sec=0, tm_wday=5, tm_yday=356, tm_isdst=-1)","Ontem fui fazer um abastecimento utilizando o app Cart e como o valor abastecido passou o valor que tinha de crédito, fiz o pagamento por outro meio. Depois disso o app Cart parou de funcionar não abre mais? Estou com R$201,00 de crédito e quero usar. Estou usando a promoção Fiat tanque cheio. Vão deixar os clientes na mão?","['Resposta da empresa\n27/12/2024 às 15:42\nOlá marcos , tudo bem?\n\nProtocolo de Atendimento: 14331186\n\nConforme atendimento prestado, nossas áreas internas foram acionadas para que pudéssemos entender e nos posicionar diante do ocorrido.\n\nComo já lhe foi esclarecido por ligação realizada na data de 27/12/2024 e via e-mail enviado dia 23/12/2024, realizamos a correção do app e agora pode acessar o app e utilizar nossos serviços.\n\n\nPermanecemos à disposição, sempre que necessário, em todos os canais de atendimento para demais dúvidas/solicitações.\n\nAtenciosamente,\n\nHeitor Randler\nCentral de Serviços ao Cliente CART\nE-mail: cart@latam.stellantis.com', 'Consideração final do consumidor\n27/12/2024 às 17:19\nResolveram rapidamente o bug do app, espero que não aconteça mais']",9,True,Resolvido
204791937,"Recarga não realizada, e não consigo cancelar",Francisco Morato - SP,"time.struct_time(tm_year=2024, tm_mon=12, tm_mday=16, tm_hour=14, tm_min=21, tm_sec=0, tm_wday=0, tm_yday=351, tm_isdst=-1)","Ganhei o CART na compra do meu veiculo em 2023, diretamente da concessionária FIAT. Dos serviços oferecidos, uso apenas o Conect Car, diariamente. Meu plano está cadastrado como recarga automática. No entanto, não foi realizada na semana passada e inclusive fiquei com saldo negativo. Entrei em contato, e me informaram que a recarga seria realizada, mas não foi. Resolvi cancelar o plano CART e ativar o Conect Car diretamente, sem intermediário, mas não tenho retorno da empresa, e estou sendo impactada, pois uso pedágios diariamente.","['Resposta da empresa\n24/12/2024 às 14:47\nOlá Regiane, tudo bem?\n\nProtocolo de Atendimento: 14296751\n\nConforme atendimento prestado, nossas áreas internas foram acionadas para que pudéssemos entender e nos posicionar diante do ocorrido.\n\nConforme nosso contato hoje 24/12/2024 as 14:40, após o pagamento do boleto com saldo em aberto, o cancelamento junto à Cart foi processado e concluído.\n\n\nSabendo da importância dos feedbacks de nossos clientes, seu relato será usado no estudo de melhoria de nossos serviços e aplicativos para que possamos sempre evoluir, por isso agrademos pela sua participação em nosso crescimento.\n\nPermanecemos à disposição, sempre que necessário, em todos os canais de atendimento para demais dúvidas/solicitações.\n\nAtenciosamente,\n\nHeitor Randler\nCentral de Serviços ao Cliente CART\nE-mail: cart@latam.stellantis.com', 'Consideração final do consumidor\n23/01/2025 às 14:10\nProblema resolvido apenas após entrar em contato com a Conect Car']",5,False,Resolvido
204188667,Não consigo utilizar os créditos do aplicativo,São Paulo - SP,"time.struct_time(tm_year=2024, tm_mon=12, tm_mday=10, tm_hour=9, tm_min=30, tm_sec=0, tm_wday=1, tm_yday=345, tm_isdst=-1)","Em reclamação anterior informei que não estava conseguindo utilizar os créditos do meu aplicativo. Não consigo acessar, quando solicito cód de acesso, o aplicativo informa que é inválido e não consigo redefinir minha senha para acesso às bombas de combustível. Já é o SEGUNDO MÊS consecutivo que não utilizo meus créditos. No chat, ninguém responde.","['Resposta da empresa\n18/12/2024 às 14:42\nOlá SELMA , tudo bem?\n\nProtocolo de Atendimento: 14245251\n\nConforme atendimento prestado, nossas áreas internas foram acionadas para que pudéssemos entender e nos posicionar diante do ocorrido.\n\nFoi verificado pelo nosso analista responsável o erro que aparecia referente a bomba foi corrigido assim como o erro na solicitação de troca de senha. Solicitamos que faça a atualização do aplicativo para a versão 3.6.0 e realize uma nova tentativa de abastecimento. Erro já foi corrigido!\n\nEnviamos um e-mail com as informações e tentamos ligar para você mas não conseguimos falar.\n\nSabendo da importância dos feedbacks de nossos clientes, seu relato será usado no estudo de melhoria de nossos serviços e aplicativos para que possamos sempre evoluir, por isso agrademos pela sua participação em nosso crescimento.\n\nPermanecemos à disposição, sempre que necessário, em todos os canais de atendimento para demais dúvidas/solicitações.\n\nAtenciosamente,\n\nHeitor Randler\nCentral de Serviços ao Cliente CART\nE-mail: cart@latam.stellantis.com', 'Consideração final do consumidor\n20/12/2024 às 09:06\nSugestão: canal fácil de acesso e resolução de problemas, evitando assim que os clientes acionem o RECLAME AQUI, porque a solução se deu após a publicação nesse canal.']",10,True,Resolvido
