id,titulo,lugar,data,reclamacao_base,interacoes,rating,again,status
212554899,[Editado pelo Reclame Aqui],Tupã - SP,"time.struct_time(tm_year=2025, tm_mon=3, tm_mday=24, tm_hour=9, tm_min=55, tm_sec=0, tm_wday=0, tm_yday=83, tm_isdst=-1)",Fiz uma compra através de vcs p ganhar dinheiro e não consegui entrar no aplicativo que prometeram,"['Resposta da empresa\n25/03/2025 às 14:58\nOlá, Rosemary!\n\nEstivemos em contato com você, pelos dados cadastrados, para falarmos sobre o nosso papel de atuação.\n\nO Pagar.me é uma ferramenta utilizada para processamento de pagamentos, não sendo o beneficiário final do valor. Como atuamos enquanto intermediadora e não passamos informações para terceiros, não dispomos de meios para a tratativa do problema apresentado nesta reclamação.\n\nQualquer solicitação de confirmação de pedido, comprovante, estorno ou envio do produto deve ser feita diretamente com o estabelecimento responsável pela venda.\n\nDe todo modo, ficamos felizes por termos conseguido conversar para passarmos as orientações corretas.\n\nAbraços,\nEduardo e Equipe Pagar.me.', 'Consideração final do consumidor\n25/03/2025 às 15:02\nEmbora a outra empresa não tenha me devolvido o dinheiro ,eles aqui me responderam a minha denuncia , obrigada']",10,True,Resolvido
212601267,Produto fio terapia escova progressiva,Itabira - MG,"time.struct_time(tm_year=2025, tm_mon=3, tm_mday=19, tm_hour=19, tm_min=44, tm_sec=0, tm_wday=2, tm_yday=78, tm_isdst=-1)","Olá boa noite, fiz a compra na data ***** e em contato com a empresa meu produto foi extraviado pelo correios, porém até o presente momento não recebi o estorno,o valor recebido e muito menos uma sequer informação soluções a respeito.
Grata","['Resposta da empresa\n21/03/2025 às 16:29\nOlá, Glauciana!\n\nO Pagar.me é um Provedor de Serviço de Pagamentos e o nosso papel é processar os pagamentos entre todas as partes envolvidas, possibilitando que nossos clientes recebam o valor de suas vendas. Em resumo, prestamos serviço para lojas virtuais.\n\nPor sermos um intermediador de pagamentos e seguirmos os procedimentos legais, não possuímos permissão para realizar estorno de qualquer produto ou serviço adquirido. Como estamos falando de dados sigilosos, o Pagar.me não tem ação para atuar por não podermos compartilhar informações com terceiros, ou seja, alguém que não é o titular da conta como é o seu caso.\n\nDe todo modo, agradecemos sua atenção para que conseguíssemos explicar nossa atuação no mercado de pagamentos e reforçamos que todo o atendimento deve seguir através da empresa com a qual você teve a relação de consumo.\n\nAbraços,\nEduardo e Equipe Pagar.me.', 'Consideração final do consumidor\n21/03/2025 às 16:34\nOlá, a empresa solucionou o meu problema de imediato, devido os mesmos ser um prestador de serviço da empresa a qual sofre todo o transtorno e não solucionava o meu problema .\nO Eduardo da pagar me super atencioso, ágil o qual fiquei super grata !']",10,True,Resolvido
212563155,sumiram com minha conta com ***** pra receber,Belo Horizonte - MG,"time.struct_time(tm_year=2025, tm_mon=3, tm_mday=19, tm_hour=13, tm_min=0, tm_sec=0, tm_wday=2, tm_yday=78, tm_isdst=-1)","A empresa MOTTI ESCOLA DE EMPREENDEDORISMO DIGITAL LTDA
CNPJ: *****, foi desativada do meu painel, com. mais de ***** pra receber. E a minha conta iHub empreendedorismo digital Ltda
CNPJ: *****, nao estou conseguindo acessar, tem mais de ***** tb la","['Resposta da empresa\n20/03/2025 às 18:03\nOlá, Bruno!\n\nO Pagar.me, como uma empresa atuante no mercado de pagamentos e regulamentada pelo Banco Central, tem a responsabilidade de monitorar as transações realizadas por nossos clientes. Por isso, quando nos deparamos com algum comportamento atípico, é de nossa obrigação tomar as medidas cabíveis, o que ocasionou no bloqueio da conta por termos identificado ações que fogem dos parâmetros de segurança.\n\nÉ importante salientar que tomamos essas ações quando elas se mostram essenciais, e todo esse processo está em conformidade com nosso contrato de prestação de serviço, disponível publicamente para consulta a qualquer momento em nosso site.\n\nDe todo modo, estivemos em contato pelo telefone indicado, esclarecemos todos os pontos e orientamos. Agradecemos pela atenção.\nSeguimos à disposição pelo e-mail relacionamento@pagar.me, pelo telefone 4004-1330 ou pelo chat da sua Dashboard.\n\nAbraços,\nSamara e Equipe Pagar.me.', 'Consideração final do consumidor\n21/03/2025 às 10:59\nTOP ATENDIMENTO, TUDO RESOLVIDO, PARABENS AO TIME']",10,True,Resolvido
212510847,[Editado pelo Reclame Aqui],Aracaju - SE,"time.struct_time(tm_year=2025, tm_mon=3, tm_mday=19, tm_hour=11, tm_min=4, tm_sec=0, tm_wday=2, tm_yday=78, tm_isdst=-1)","Caí em um [Editado pelo Reclame Aqui] pela plataforma de rede social ""Instagram"" onde vi um vídeo sobre ganhar dinheiro extra, fiz dois pagamentos que foram direcionado para a a empresa Stone IP SA, eu gostaria do meu reembolso!
Primeiro pagamento: *****
Segundo pagamento: *****
A empresa que eu caí no [Editado pelo Reclame Aqui] foi a perfect pay tecnologia se.
Esses pagamentos foi efetuado no dia 18/03/2025. Feito pela minha conta do banco SANTANDER.","['Resposta da empresa\n21/03/2025 às 16:46\nOlá, Catiucha!\n\nAgradecemos sua atenção para que pudéssemos conversar e explicar melhor sobre o papel do Pagar.me.\n\nApenas para reforçar, atuamos no mercado digital como um processador de serviços de pagamentos, permitindo que as empresas possam realizar vendas online através do nosso sistema. O nosso papel é bem parecido com o das maquininhas de cartão das lojas físicas.\n\nPor sermos um intermediador nesse processo e por conta da segurança de dados da empresa, não conseguimos repassar informações sigilosas para terceiros, como é o seu caso. Por isso, é necessário que você entre em contato diretamente com a empresa para tratar do problema apresentado nesta reclamação.\n\nVale ressaltar que, nestes casos, quem realiza a confirmação do seu pedido, emite um comprovante, realiza o estorno de valores ou faz o envio do seu produto, por exemplo, é o próprio estabelecimento em que efetuou seu pedido. Se restar alguma dúvida sobre a transação, orientamos que entre em contato diretamente com o estabelecimento.\n\nAbraços,\nEduardo e Equipe Pagar.me.', 'Consideração final do consumidor\n21/03/2025 às 16:52\nMaravilhoso']",10,True,Resolvido
212448883,Boleto que não reconheço,Cabedelo - PB,"time.struct_time(tm_year=2025, tm_mon=3, tm_mday=18, tm_hour=10, tm_min=51, tm_sec=0, tm_wday=1, tm_yday=77, tm_isdst=-1)",Está aparecendo muitos boletos no meu dda que não reconheço da https://*******,"['Resposta da empresa\n20/03/2025 às 11:53\nOlá, Marcelo!\n\nFicamos muito felizes em poder conversar com você, explicar um pouco melhor o papel do Pagar.me e a origem dos boletos que você mencionou em sua publicação.\n\nApenas para reforçar, o Pagar.me é uma solução de pagamento para quem atua no mundo digital. O nosso papel é processar os pagamentos para que nossos clientes possam receber o valor de suas vendas. Além disso, disponibilizamos a nossa carteira de boletos para que as empresas possam realizar vendas por essa forma de pagamento.\n\nPor sermos um intermediador nesse processo e por conta da segurança de dados da empresa, não conseguimos repassar informações sigilosas para terceiros. Por isso, é necessário que você entre em contato diretamente com a empresa para tratar do problema apresentado nesta reclamação.\n\nApenas para te tranquilizar, o Pagar.me não trabalha com protesto de títulos, então não precisa se preocupar em relação a bloqueios em seu nome junto aos órgãos responsáveis. Portanto, caso não reconheça a origem da cobrança no seu DDA, você pode optar por não realizar o pagamento do boleto e ele desaparecerá do seu DDA em até 60 dias após seu vencimento.\n\nSe restar alguma dúvida sobre a transação, orientamos que entre em contato diretamente com o estabelecimento.\n\nAbraços,\nSamara e Equipe Pagar.me', 'Consideração final do consumidor\n20/03/2025 às 12:47\nPor não ter me informado que iam gerar boleto em meu nome .']",8,True,Resolvido
212302509,Paguei e não recebi,Uchoa - SP,"time.struct_time(tm_year=2025, tm_mon=3, tm_mday=17, tm_hour=17, tm_min=42, tm_sec=0, tm_wday=0, tm_yday=76, tm_isdst=-1)",Paguei por seguidores para minha conta no Instagram e não recebi seguidores nenhum.,"['Resposta da empresa\n19/03/2025 às 15:12\nOlá, José!\n\nEstivemos em contato com você, pelos dados cadastrados, para falarmos sobre o nosso papel de atuação.\n\nO Pagar.me é uma ferramenta utilizada para processamento de pagamentos, não sendo o beneficiário final do valor. Como atuamos enquanto intermediadora e não passamos informações para terceiros, não dispomos de meios para a tratativa do problema apresentado nesta reclamação.\n\nQualquer solicitação de confirmação de pedido, comprovante, estorno ou envio do produto deve ser feita diretamente com o estabelecimento responsável pela venda.\n\nDe todo modo, ficamos felizes por termos conseguido conversar para passarmos as orientações corretas.\n\nAbraços,\nSamara e Equipe Pagar.me', 'Consideração final do consumidor\n19/03/2025 às 15:49\nRápido e atencioso, porém a empresa é tipo a maquininha do cartão e não tem autonomia para fazer o reembolso.']",10,False,Resolvido
212320583,Reembolso,Linhares - ES,"time.struct_time(tm_year=2025, tm_mon=3, tm_mday=17, tm_hour=17, tm_min=42, tm_sec=0, tm_wday=0, tm_yday=76, tm_isdst=-1)","Comprei um ebook do( Eu bíblia ), e o conteúdo está todo incompleto. Ele promete explicações dos salmos entre outras passagens da bíblia, porém grande parte das explicações e conteúdos estão incompletas.
Tem prazo de 7 dias para reembolso, porém no acesso não encontrei nenhuma opção para eu solicitar o reembolso.","['Resposta da empresa\n19/03/2025 às 15:23\nOlá, Bárbara!\n\nO Pagar.me é um Provedor de Serviço de Pagamentos e o nosso papel é processar os pagamentos entre todas as partes envolvidas, possibilitando que nossos clientes recebam o valor de suas vendas. Em resumo, prestamos serviço para lojas virtuais.\n\nPor sermos um intermediador de pagamentos e seguirmos os procedimentos legais, não possuímos permissão para realizar estorno de qualquer produto ou serviço adquirido. Como estamos falando de dados sigilosos, o Pagar.me não tem ação para atuar por não podermos compartilhar informações com terceiros, ou seja, alguém que não é o titular da conta como é o seu caso.\n\nDe todo modo, agradecemos seu contato e reforçamos que todo o atendimento deve seguir através da empresa com a qual você teve a relação de consumo.\n\nAbraços,\nEquipe Pagar.me', 'Consideração final do consumidor\n20/03/2025 às 11:03\nMuito bom']",10,True,Resolvido
212173145,Site [Editado pelo Reclame Aqui] CUPOM DA VEZ,São Paulo - SP,"time.struct_time(tm_year=2025, tm_mon=3, tm_mday=17, tm_hour=9, tm_min=23, tm_sec=0, tm_wday=0, tm_yday=76, tm_isdst=-1)","Nesta data 11/03/2025 às 12:54 hs entrei em um link do facebook da empresa cupomdavez (empresa perfectpay e a Stone IP SA como intermediadora de pagamentos) prometendo uma renda extra apenas digitando os números de cupons.
Realizei todos os pagamentos (3 no total conforme anexo)
e não consegui realizar nenhum saque.
Não gostei do produto e de acordo com a politica de garantia de 7 dias solicito o estorno dos valores pagos para a perfectpay com a intermediação da Stone IP SA.

site do produto: https://*******

Atenciosamente,

Paulo Antonio Ferreira","['Resposta da empresa\n19/03/2025 às 13:11\nOlá, Paulo!\n\nEstivemos em contato com você, pelos dados cadastrados, para falarmos sobre o nosso papel de atuação.\n\nO Pagar.me é uma ferramenta utilizada para processamento de pagamentos, não sendo o beneficiário final do valor. Como atuamos enquanto intermediadora e não passamos informações para terceiros, não dispomos de meios para a tratativa do problema apresentado nesta reclamação.\n\nQualquer solicitação de confirmação de pedido, comprovante, estorno ou envio do produto deve ser feita diretamente com o estabelecimento responsável pela venda.\n\nDe todo modo, ficamos felizes por termos conseguido conversar para passarmos as orientações corretas.\n\nAbraços,\nEduardo e Equipe Pagar.me.', 'Consideração final do consumidor\n19/03/2025 às 14:15\nÓtimo experiência todos os valores foram estornados.\nObrigado ao setor de relacionamento.']",10,True,Resolvido
212311345,[Editado pelo Reclame Aqui] Cupom da Vez,São José do Rio Pardo - SP,"time.struct_time(tm_year=2025, tm_mon=3, tm_mday=17, tm_hour=9, tm_min=23, tm_sec=0, tm_wday=0, tm_yday=76, tm_isdst=-1)","Entrei na plataforma Cupom da Vez. Primeiramente paguei um taxa de R$ 59,80. Depois pediram um pagamento de R$ 97,00.
Para liberar mais um passo pediram um Pix de R$ 67,00.
Depois uma taxa de R$ 29,90. Por fim, para liberar o saque solicitaram o valor de R$ 47,00.
Totalizando R$ 300,70.
Nada aconteceu, não consigo sacar e preciso do valor de volta, pois a plataforma não entregou o que prometeu.","['Resposta da empresa\n19/03/2025 às 10:54\nOlá, Graciele!\n\nAgradecemos sua atenção para que pudéssemos conversar e explicar melhor sobre o papel do Pagar.me.\n\nApenas para reforçar, atuamos no mercado digital como um processador de serviços de pagamentos, permitindo que as empresas possam realizar vendas online através do nosso sistema. O nosso papel é bem parecido com o das maquininhas de cartão das lojas físicas.\n\nPor sermos um intermediador nesse processo e por conta da segurança de dados da empresa, não conseguimos repassar informações sigilosas para terceiros, como é o seu caso. Por isso, é necessário que você entre em contato diretamente com a empresa para tratar do problema apresentado nesta reclamação.\n\nVale ressaltar que, nestes casos, quem realiza a confirmação do seu pedido, emite um comprovante, realiza o estorno de valores ou faz o envio do seu produto, por exemplo, é o próprio estabelecimento em que efetuou seu pedido. Se restar alguma dúvida sobre a transação, orientamos que entre em contato diretamente com o estabelecimento.\n\nAgradecemos desde já a confiança e ficamos felizes em ter ajudado em seu caso.\n\nAbraços,\nSamara e Equipe Pagar.me', 'Consideração final do consumidor\n20/03/2025 às 11:15\nTudo certo. Atenciosos e resolveram bem rápido!']",10,True,Resolvido
212093793,PAGAR ME PAGAMENTOS_ PIX PELA STONE S.A_ CADEIRA YAMASORO,São Bernardo do Campo - SP,"time.struct_time(tm_year=2025, tm_mon=3, tm_mday=14, tm_hour=12, tm_min=43, tm_sec=0, tm_wday=4, tm_yday=73, tm_isdst=-1)","Entrei no site da YAMASORO CADEIRAS fiz o pedido e a mesma encaminhou um link de pagamento pelo Pix Stone IP SA, paguei
R$ 1627.62 (pagamento processado pelo pagar me ) e até agora nao recebí o meu pedido.

Inclusive tive um desconto por Nuvem Pago: R$169,90.","['Resposta da empresa\n14/03/2025 às 12:58\nOlá, Evelin!\n\nO Pagar.me é um Provedor de Serviço de Pagamentos e o nosso papel é processar os pagamentos entre todas as partes envolvidas, possibilitando que nossos clientes recebam o valor de suas vendas. Em resumo, prestamos serviço para lojas virtuais.\n\nPor sermos um intermediador de pagamentos e seguirmos os procedimentos legais, não possuímos permissão para realizar estorno de qualquer produto ou serviço adquirido. Como estamos falando de dados sigilosos, o Pagar.me não tem ação para atuar por não podermos compartilhar informações com terceiros, ou seja, alguém que não é o titular da conta como é o seu caso.\n\nDe todo modo, agradecemos sua atenção para que conseguíssemos explicar nossa atuação no mercado de pagamentos e reforçamos que todo o atendimento deve seguir através da empresa com a qual você teve a relação de consumo.\n\nAbraços,\nEduardo e Equipe Pagar.me.', 'Consideração final do consumidor\n14/03/2025 às 16:18\nResumo, ninguem vai assumir a responsabilidade do [Editado pelo Reclame Aqui] que estou tendo por comprar uma cadeira da marca Yamasoro, pagando por pagar me pagamentos no pix da Stone SA. ???']",0,False,Não resolvido
